116.68,156.06,108.2,39.229,48.825,43.111,48.814,67.879,91.706,42.306,55.825,16.836,4.2313,5.6042,4.3746,6.8578,31.735,24.649,48.147,65.625,79.782,63.943,37.23,39.692,33.671,36.667,30.351,40.442,43.682,62.103,79.913,48.562,52.937,50.404,125.25,65,40,45.286,5.7893,62.697,85.689,363.08,154.41,64.526,113.79,14.809,10.323,3.8316,7.6156,71.863,193.03,102.56,19.747,6.6949,7.457,33.78,160.3,56.332,12.593,7.1175,6.1231,21.391,3.1626,10.244,49.581,36.576,75.513,43.714,43.049,69.202,69.198,25.521,27.548,23.281,31.724,78.449,106.91,214.62,42.538,27.155,74.496,24.746,8.2677,115.56,40.573,27.298,36.387,65.555,26.41,21.666,27.853,18.923,8.2038,2.7246,19.216,81.386,73.983,95.421,40.22,12.509,5.8386,8.3168,7.2448,27.043,35.183,34.564,27.912,32.27,21.53,42.077,71.321,51.836,95.185
158.69,94.603,81.803,50.02,33.736,48.31,30.672,48.119,59.64,52.799,101.85,19.487,3.2122,2.091,1.0524,11,32.266,19.757,33.01,58.642,63.439,50.802,36.355,45.763,45.917,31.006,58.737,37.525,34.382,46.647,37.768,45.555,41.151,60.921,37.04,72.014,45.065,54.294,46.177,49.589,44.747,65.289,134.9,93.231,45.769,24.939,1.1844,7.4512,12.03,9.8539,4.6912,1.5012,11.291,17.017,24.254,36.077,4.7583,6.1142,5.9142,7.9754,2.3515,2.8387,14.929,4.1901,3.0185,0.75564,1.7335,13.897,2.5009,5.1341,10.265,10.102,51.2,52.569,49.692,144.81,75.969,23.375,84.242,69.045,71.09,11.142,2.0304,10.004,3.2566,1.2554,1.6708,1.481,19.323,3.7923,3.5385,2.4542,8.1682,2.0389,6.4507,0.97006,2.7091,1.2099,6.8916,1.2912,9.0928,1.6713,1.59,134.19,11.24,3.739,3.9984,1.3874,0.76391,1.426,4.5105,6.0498,244.39
238.05,79.812,53.596,69.33,56.15,34.719,29.356,48.374,36.204,39.823,31.273,29.296,33.471,42.881,23.747,26.173,32.885,48.265,53.846,41.861,36.315,35.708,32.157,40.572,63.514,43.558,28.264,23.094,35.172,48.684,42.774,43.762,41.406,42.951,41.914,73.385,33.096,80.792,75.483,42.999,44.447,2.1216,1.6449,6.4551,2.9128,27.474,2.4991,1.9488,12.369,10.672,13.329,3.4205,2.6654,7.7648,42.331,29.506,170.33,19.285,15.235,38.233,16.392,6.8589,6.6516,2.2405,7.5097,90.555,67.152,30.782,29,62.478,41.633,37.536,19.747,18.643,36.339,7.2225,72.088,3.5767,3.8717,5.1551,9.3099,9.9228,3.5997,52.944,34.148,40.721,36.746,37.596,26.762,12.707,8.2413,8.2826,5.2744,7.2322,1.8232,12.707,4.1299,3.0294,2.5754,2.119,2.3531,3.2278,3.3681,167.44,10.439,1.608,2.2145,3.031,2.038,6.2656,2.6448,4.3943,268.85
198.97,76.978,146.08,81.03,60.053,66.631,62.124,65.017,41.606,51.735,44.22,39.403,41.177,43.566,36.612,47.29,36.488,34.605,64.64,77.604,95.16,146.23,153.09,118.97,136.94,84.437,66.507,55.198,93.21,67.715,69.68,43.978,51.98,66.22,47.469,41.989,48.906,75.839,55.061,43.901,64.372,89.046,59.149,61.142,204.02,92.087,18.105,12.129,25.542,3.491,12.349,8.348,56.336,458.49,47.025,191.62,23.517,9.2815,16.783,14.145,24.611,13.449,27.52,21.769,24.896,9.2315,74.342,49.134,22.11,26.287,46.034,37.757,16.118,37.713,13.611,5.9962,47.701,82.816,221.62,60.205,35.027,59.785,51.808,71.747,41.248,39.77,34.543,37.659,43.627,57.668,133.54,6.4329,12.88,86.64,10.786,9.9004,10.69,5.8681,4.8336,48.075,24.012,44.801,37.73,276.59,25.287,12.102,37.106,7.3464,18.818,1.5549,45.276,5.5201,276.8
238.35,47.538,34.028,41.271,45.853,30.177,30.509,30.994,25.394,28.679,25.786,47.91,127.52,21.627,8.088,5.1954,5.805,1.9483,2.3788,10.111,23.584,23.976,33.55,24.107,31.829,27.852,29.516,31.828,30.4,32.878,31.585,44.09,35.239,30.054,24.678,31.291,31.534,41.731,25.115,64.072,47.024,8.2444,10.477,4.2536,5.6301,3.647,51.372,16.815,6.4058,3.2676,8.6285,6.0237,5.9626,3.1454,5.7485,9.0663,24.607,10.529,8.5858,4.5707,8.8525,3.4829,11.655,4.6704,6.085,4.2517,5.1452,8.4186,16.682,22.365,20.554,19.71,33.895,16.817,19.542,50.471,131.63,217.35,184.8,28.532,20.813,9.1569,11.636,6.08,5.3393,10.184,4.5565,11.743,15.86,7.183,6.1676,5.4383,4.919,6.2956,9.6417,2.3452,7.5404,5.3643,3.1059,4.3215,11.057,7.0629,3.8516,5.9203,9.2888,7.7296,4.8835,4.618,5.7927,3.914,5.1014,5.8979,212.89
192.75,60.578,43.614,51.879,29.075,30.635,30.541,17.748,33.788,6.7991,6.4307,11.544,4.2149,2.5076,34.293,25.568,46.329,32.235,29.324,19.256,19.859,2.527,32.124,13.928,20.233,19.877,25.124,25.615,38.004,41.956,51.183,19.287,24.837,41.497,36.375,63.644,72.285,31.288,24.468,108.82,57.324,30.712,40.873,27.468,5.1427,26.99,16.53,7.9089,8.9934,10.918,5.4692,5.8884,3.8432,1.6454,13.166,18.07,2.8624,20.431,7.6856,13.193,46.13,5.956,6.3951,11.067,18.287,22.683,4.028,6.2143,15.226,6.2258,3.0044,20.449,26.13,13.121,7.6402,14.979,111.14,20.941,57.946,54.383,174.67,109.83,145.46,124.79,171.74,21.661,27.591,18.094,20.968,39.276,37.871,3.08,10.155,2.2953,4.9169,10.327,8.4498,6.539,4.1333,3.7562,12.771,16.871,6.0778,106.98,12.258,6.6092,7.1727,6.6998,5.2908,3.9236,3.041,9.1797,244.15
260.29,46.546,72.366,58.87,48.38,44.31,27.513,41.63,66.148,40.181,41.627,70.599,59.288,42.433,64.848,45.856,44.568,46.134,11.17,1.7765,19.744,42.136,26.691,37.28,45.34,34.895,36.829,62.431,31.177,57.237,42.834,64.823,64.3,54.437,80.365,74.21,62.177,33.468,41.485,68.647,38.547,104.59,25.766,32.692,77.495,42.268,36.249,83.58,207.6,124.73,57.242,428.04,37.113,29.405,24.191,46.433,626.6,15.838,8.8684,15.491,3.1884,21.434,31.588,110.93,200.82,39.544,40.35,34.499,30.43,27.84,76.224,47.125,65.616,57.512,3.8753,6.7969,17.713,212.25,38.537,122.52,38.889,45.937,11.343,16.513,20.795,3.3845,9.0212,15.097,10.059,6.7792,24.573,25.077,72.184,3.2764,48.261,61.921,20.583,36.907,17.547,21.721,36.858,51.511,44.21,568.63,678.46,204.03,203.94,137.69,92.56,13.57,21.531,116.81,202.31
86.423,36.033,70.907,68.004,86.147,61.951,57.667,40.999,67.435,35.897,28.341,27.578,21.724,30.439,27.421,30.24,34.422,40.408,11.689,5.5517,3.019,1.7866,32.884,27.775,22.796,28.599,21.924,34.354,40.909,71.769,120.47,45.349,52.977,52.477,74.443,129.6,47.536,54.834,42.177,33.421,41.765,26.455,34.26,89.663,58.58,3.5211,0.89307,0.99974,1.1073,1.6476,4.0422,1.045,0.93788,1.4222,1.2747,1.5981,7.0878,22.054,5.435,2.2686,3.9073,2.5507,1.7532,2.2967,1.7748,8.7077,3.8322,0.78725,0.97992,17.868,20.894,53.41,47.178,38.68,50.369,63.019,25.928,44.178,43.894,30.951,128.79,227.85,11.531,18.539,5.6272,4.6969,8.2399,3.0362,2.6184,8.1938,6.0497,10.787,6.2616,3.399,6.6956,3.5627,2.7846,2.5604,8.7946,17.373,22.395,42.695,19.069,59.592,9.4757,26.168,97.25,141.51,187.58,5.009,22.354,5.1048,252.86
142.09,25.084,31.341,23.742,38.556,30.592,34.545,36.543,25.065,8.2059,2.5481,4.0718,36.197,27.918,42.478,40.14,60.676,71.839,31.244,24.507,22.713,28.264,31.44,31.79,23.178,8.7756,7.7415,12.06,23.659,24.838,30.868,30.975,41.139,28.088,16.38,29.733,23.458,36.134,26.462,66.701,107.63,42.343,29.114,8.8925,12.667,10.017,114.98,124.96,2.4761,37.812,141.67,96.555,12.824,3.5143,10.267,20.029,142.24,69.798,7.4677,6.504,12.184,27.908,17.424,13.144,8.0989,8.9174,71.063,135.52,20.508,34.768,24.241,16.744,19.594,12.455,68.627,14.86,136.64,102.95,113.39,242.48,23.128,36.673,96.615,25.874,36.517,6.628,1.2652,38.964,31.308,26.109,34.662,37.6,12.771,29.71,46.986,18.847,105.93,189.15,59.377,35.817,129.54,43.357,251.91,248.76,35.772,12.556,21.923,3.4725,4.1073,4.0164,14.121,6.1658,260.41
233.23,22.958,27.043,22.594,16.324,23.769,24.131,12.554,12.645,15.855,13.522,26.19,25.431,21.153,20.095,34.347,21.608,15.835,36.695,39.673,22.871,29.172,20.36,34.048,35.66,27.451,20.006,25.075,35.978,30.513,28.951,33.717,52.717,40.674,39.718,38.08,24.382,26.17,47.237,39.329,46.036,23.746,11.865,21.667,31.525,79.001,2.6381,3.0424,21.229,15.34,3.1803,6.4961,3.6382,6.2503,15.336,16.666,17.211,9.3935,12.64,1.8971,2.373,4.8897,3.9012,17.246,8.2409,4.8683,3.4661,12.873,6.0982,6.95,30.748,8.4629,13.944,4.237,6.865,5.1584,17.697,5.4209,5.259,6.4157,21.877,31.335,28.372,30.936,23.644,15.39,21.685,16.102,21.58,11.467,7.6954,1.9812,1.6873,5.7624,2.2852,1.7048,21.489,3.4201,4.3605,7.2296,2.6567,3.7334,1.9828,143.31,26.681,31.358,18.957,10.179,11.859,2.6706,3.2838,3.4108,230.21
204.42,68.034,51.677,60.871,75.009,77.496,67.326,51.883,60.535,45.961,4.9439,1.4458,4.5556,1.898,15.447,16.494,10.425,1.0864,1.1458,39.837,52.444,55.735,30.767,28.371,36.244,40.617,23.791,30.135,25.573,35.177,45.972,58.827,51.468,42.175,47.784,59.132,62.336,43.229,42.443,31.652,43.876,55.254,47.034,74.028,82.805,52.325,9.218,141.81,20.013,27.115,29.723,32.278,37.868,47.34,40.176,21.371,1.487,39.791,54.613,21.354,4.642,1.2429,3.4958,13.621,6.0475,10.675,13.932,41.951,30.955,41.337,53.196,34.78,23.171,32.043,41.86,48.272,24.303,24.989,39.521,43.075,16.094,51.112,1.7084,15.115,2.9935,1.9112,1.1965,2.917,0.98703,1.891,6.7223,1.3443,1.487,2.9734,2.2307,2.7761,1.4458,4.3279,3.4289,3.1431,6.1317,54.443,4.5356,190.57,14.813,0.81527,1.0275,1.2863,1.6844,0.96968,2.1302,11.552,246.17
230.49,104.84,26.171,46.789,27.17,28.902,41.52,40.073,31.684,32.93,33.06,1.7178,9.9711,25.964,34.175,29.226,36.553,22.157,71.314,21.711,55.065,26.887,31.972,10.666,1.6985,4.8765,36.61,31.009,32.364,37.167,48.759,45.847,63.256,59.736,26.694,60.782,49.405,82.597,59.899,42.395,49.187,18.657,2.55,69.246,79.034,120.81,29.57,144.9,51.917,111.91,56.935,50.672,40.275,50.322,112,9.2008,4.1181,12.102,52.891,3.3126,9.5119,2.2626,2.0201,2.0099,5.1523,1.7133,1.5956,12.966,2.373,2.6568,4.7092,4.6951,50.459,16.32,18.018,34.011,19.155,36.209,17.541,24.566,82.78,39.991,19.939,8.963,10.782,5.831,21.548,10.37,33.563,22.091,9.2386,4.4285,11.689,17.277,4.7698,4.1232,16.247,9.3287,2.5771,3.7947,5.6342,7.266,6.1291,119.76,4.8909,2.4106,1.9535,2.1027,5.6732,25.263,39.181,11.279,261.28
172.16,57.359,38.208,46.439,51.537,31.404,39.519,45.639,39.382,32.777,41.879,61.083,26.697,31.256,23.415,22.175,23.435,28.465,21.434,9.5774,1.3046,1.3897,4.5747,18.842,47.844,17.304,27.201,20.534,23.212,22.956,48.202,44.747,48.049,41.634,27.827,37.929,44.757,31.38,26.751,40.503,40.047,69.064,28.968,8.1706,17.762,1.1416,2.2526,2.3478,3.222,3.0103,13.205,7.2802,1.4413,3.2709,12.724,2.7673,11.101,1.0785,3.3762,2.7943,4.2066,5.9298,7.9975,1.9155,1.9154,24.606,14.788,17.008,36.489,20.899,11.696,9.6802,13.092,10.408,14.019,26.114,28.966,34.551,31.892,35.586,21.041,23.597,7.0493,33.948,20.747,17.562,20.421,12.743,16.885,4.5232,11.87,9.3618,17.186,8.5948,2.4836,2.5276,1.9429,1.5662,2.2145,1.2476,24.578,1.7879,8.9807,142.94,5.3677,7.9095,4.4488,3.6174,1.056,2.0033,1.5307,2.4579,253.91
215.68,50.039,33.636,55.777,69.11,34.318,20.666,21.826,44.778,80.234,111.4,22.336,7.2389,2.2346,1.6221,6.5428,9.5117,3.6431,48.772,53.131,57.591,43.142,26.625,19.156,35,32.845,26.251,33.724,25.797,56.159,21.423,31.872,52.462,82.133,40.17,66.671,39.69,36.183,25.559,29.404,26.549,107.05,66.541,135.68,69.675,58.136,49.23,24.182,3.0678,7.2193,2.886,83.511,89.918,32.144,6.7355,7.8871,3.5962,18.447,5.6319,9.1594,32.48,2.2714,10.955,5.2805,4.3446,42.212,24.77,23.428,45.53,43.645,67.666,55.116,86.885,59.352,23.798,25.081,121.86,107.1,153.58,28.421,6.3375,18.174,3.7658,41.326,6.5567,1.1064,5.0039,5.8811,7.5936,13.929,31.775,4.898,3.1092,1.8753,2.6731,6.7597,12.846,0.96819,10.02,1.5343,14.156,18.175,10.653,170.5,17.469,10.453,4.7892,12.271,2.4612,0.88284,1.264,2.0133,261.86
157.22,42.754,47.674,40.06,36.745,15.707,9.0766,5.9711,8.0324,8.2427,23.283,28.768,30.365,28.058,8.0482,7.0775,5.6207,5.7078,1.019,1.7027,2.3713,3.9283,36.49,26.6,23.643,38.112,34.031,36.333,23.606,36.171,49.262,62.775,53.996,32.053,19.222,53.68,42.784,4.0432,2.5783,6.7749,2.7073,1.9476,2.5146,13.905,12.96,15.658,20.691,15.6,9.7732,2.887,4.4964,2.3231,1.4063,1.7106,14.61,19.979,19.078,2.9363,7.9761,2.9848,2.5976,1.3665,11.584,5.2647,1.91,31.805,22.462,26.466,22.118,25.942,34.943,2.4397,1.9332,2.8265,7.0278,3.165,2.5783,2.5078,3.5093,3.3397,12.047,2.1325,2.8374,12.44,5.3111,1.5392,2.0748,1.3225,2.4703,4.3995,8.3789,2.5338,1.8662,2.8995,3.4014,2.176,2.2032,2.0467,1.5333,12.948,7.6826,43.923,48.404,200.17,18.355,10.473,1.9688,1.0718,1.3894,1.9131,2.0089,2.0549,225.62
166.94,55.863,29.934,35.028,24.693,35.642,38.783,31.023,28.558,98.988,47.569,46.99,40.106,28.635,15.19,2.1232,0.92215,2.2759,3.3397,7.3594,2.82,1.6811,4.0389,8.022,7.5489,8.4573,37.118,31.28,40.38,39.218,54.531,30.871,54.664,42.867,37.508,68.201,45.908,32.927,30.27,39.744,31.495,22.591,20.695,95.175,44.882,283.14,26.991,6.0916,4.2641,16.045,83.335,55.445,19.292,26.675,6.2244,3.838,2.5624,2.1675,1.8347,2.6888,7.7129,5.5694,2.1743,4.0861,2.3585,3.5472,2.6482,8.5476,3.4032,2.5997,3.1926,3.543,10.71,12.044,2.925,7.2714,9.3094,37.098,32.149,17.188,48.872,39.688,44.9,43.02,33.687,31.846,28.985,28.561,36.943,36.098,31.174,20.784,10.013,8.1876,12.112,2.2068,2.2566,7.974,2.1434,2.9764,4.1344,76.04,22.45,93.615,14.883,18.541,21.772,3.5304,37.257,9.1557,4.8694,4.2347,246.54
211.93,52.474,60.201,88.653,35.981,29.416,31.616,41.947,35.727,27.252,20.893,9.2839,148.15,212.96,21.841,22.815,36.809,27.036,48.322,14.926,1.3607,1.5568,6.7641,17.607,23.135,20.986,19.97,196.45,193.02,76.113,126.54,65.427,52.783,20.442,41.571,54.019,25.994,39.107,33.022,96.212,49.081,34.59,43.897,18.84,71.516,67.021,134.9,140.77,42.099,135.01,36.895,39.111,3.0163,2.5781,1.455,17.022,3.2664,25.558,33.734,36.616,6.3227,138.85,100.61,152.24,389.34,88.724,58.358,28.738,36.343,1.9759,12.226,21.371,51.224,82.998,29.215,218.89,101.68,229.37,64.196,4.4338,79.558,68.113,37.007,2.1811,1.1299,1.311,3.4979,1.5016,12.036,2.0001,2.8531,46.009,27.932,6.8269,1.0982,5.4319,25.557,25.807,16.884,23.661,174.39,231.72,134.57,226.79,106.69,102.41,96.507,4.9954,3.1758,1.1411,0.83607,1.9215,214.7
290.28,93.307,50.537,73.186,52.378,48.961,73.659,40.614,0.93624,1.0512,1.0856,0.85774,1.2311,30.399,25.442,23.814,35.512,19.292,41.444,27.509,3.6437,6.1294,30.315,22.308,14.875,3.0488,0.93316,0.95114,40.307,20.952,26.623,36.368,30.684,27.441,39.345,37.885,13.794,5.2937,16.449,39.036,94.059,44.048,20.159,11.661,1.2501,4.9162,8.2414,15.607,38.227,0.53522,0.95546,2.1067,1.6466,1.0348,1.0606,1.2073,2.1908,2.1641,1.6116,1.027,1.5297,1.539,13.063,30.172,46.957,37.266,31.215,26.993,53.072,1.7547,1.53,77.583,53.031,88.9,84.339,63.77,5.456,1.7231,0.86759,1.8009,1.7442,1.5107,1.4272,12.306,17.991,35.733,17.588,0.9903,1.0763,1.4128,1.2472,23.602,70.099,45.202,27.36,0.94951,0.84185,0.68728,1.2565,1.1365,1.1089,62.569,56.863,189.42,73.627,7.334,25.291,1.0605,0.94934,1.1814,1.7227,1.7261,225.99
209.94,71.213,84.711,91.886,82.685,92.691,83.676,64.072,88.536,57.056,41.48,4.736,47.226,55.04,45.843,33.636,48.485,42.125,50.17,42.386,66.603,47.784,40.648,59.096,50.486,43.97,46.521,68.449,65.714,76.892,45.595,62.506,67.342,66.659,43,49.121,48.57,59.926,45.374,161.61,108.31,67.556,35.844,31.331,38.081,35.039,257.8,7.0951,45.96,51.363,25.914,7.7092,21.11,15.621,178.67,167.9,157.66,103.36,28.784,47.349,30.495,10.971,29.292,17.937,13.834,11.967,10.308,51.517,5.6389,54.789,28.17,118.82,438.51,69.979,24.756,73.949,206.62,88.969,55.346,90.545,153.42,162.87,281.53,139.35,142.86,17.395,12.552,22.61,3.1212,6.4637,31.034,9.0173,22.388,33.933,27.731,11.447,5.4798,3.1216,8.1481,6.8704,5.8589,56.864,32.592,28.683,21.249,94.67,61.19,51.742,5.8478,3.8034,43.93,8.7673,204.77
209.06,74.387,114.96,43.652,85.307,89.812,36.055,22.638,15.738,2.0083,1.9386,1.2186,8.994,37.406,36.411,47.792,45.853,29.074,87.986,29.719,24.904,32.175,32.634,49.01,43.655,20.954,62.926,75.467,32.326,31.823,52.572,36.37,39.968,31.316,34.212,51.988,59.682,61.16,252.92,179.98,318.06,60.626,67.791,3.6994,1.2895,99.371,44.792,16.813,45.423,2.9554,3.4254,99.464,6.1942,40.803,30.37,202.14,296.37,3.0479,14.845,12.751,19.181,2.8666,2.1983,9.6431,11.076,39.27,24.863,33.166,75.585,62.335,56.958,40.114,47.571,35.879,37.769,33.46,68.822,354.17,50.71,14.251,15.172,17.751,4.598,4.3328,19.475,2.2287,7.0728,7.75,5.7642,6.9755,24.5,8.5402,31.666,27.635,62.015,21.019,9.4901,10.706,23.898,22.514,17.578,6.1392,5.4682,149.32,8.1231,5.1774,7.314,4.3671,6.0516,2.7074,6.8608,1.1884,241.09
187.01,32.663,38.4,42.99,58.471,42.6,51.944,33.751,22.118,46.818,17.72,4.5465,3.705,2.5116,3.9861,3.5722,3.3135,39.702,33.248,20.515,29.263,28.326,26.128,31.263,37.131,24.956,40.013,46.273,44.341,45.791,59.849,25.232,24.168,32.442,26.188,32.762,21.444,31.724,44.474,75.648,108.55,124.54,168.79,44.788,25.172,24.82,201.6,45.48,7.0197,7.8261,14.306,16.837,4.2354,15.803,44.988,81.608,40.805,45.061,14.083,4.9408,9.5783,3.4514,5.899,7.1736,8.6909,5.0724,4.4698,3.4249,5.618,5.9926,7.8503,10.494,24.931,19.07,9.773,119.94,67.057,268.53,27.083,38.011,51.942,258.38,118.61,76.055,34.673,30.757,34.572,27.346,32.886,75.637,56.246,47.683,9.8926,2.7263,6.6334,2.0844,25.341,11.951,195.74,61.122,58.895,10.646,12.42,50.837,11.701,34.373,21.444,24.651,14.013,7.4014,10.062,12.749,284.9
235.33,99.272,49,46.564,36.69,43.553,33.764,34.59,38.145,13.081,1.8092,2.591,10.522,52.213,46.476,43.787,96.491,40.09,45.045,27.215,29.068,20.506,1.5111,1.8046,33.536,27.922,27.597,43.475,34.667,34,25.787,34.536,39.758,32.716,35.893,46.137,37.247,41.98,43.186,108.54,269.9,377.39,98.881,1.7246,11.556,4.6903,1.9321,1.9982,60.715,11.193,1.6346,1.5343,2.3667,2.0663,3.0216,11.955,46.564,5.2071,6.6477,3.5191,33.932,14.715,2.8937,2.9385,9.834,2.3613,4.8345,26.718,44.722,46.096,33.877,23.361,26.007,54.289,31.434,67.092,35.943,61.176,172.79,18.569,5.5135,8.5788,22.687,38.699,40.01,58.912,73.49,69.378,21.039,64.533,90.103,4.1324,8.7962,2.1939,1.6537,6.5214,1.558,1.9732,5.7468,4.4488,1.6195,1.4924,7.5116,120.73,46.023,2.5265,2.6985,2.4276,6.0221,9.562,4.3446,2.1675,239.31
251.29,85.307,53.71,87.631,98.096,58.273,29.651,39.191,50.224,80.616,33.155,1.6605,0.92362,1.0111,1.6702,2.3213,3.5499,4.2984,1.6588,2.4775,2.3934,25.332,29.519,35.405,37.47,40.529,58.273,45.405,43.317,29.983,18.575,33.659,38.418,49.852,36.94,92.006,46.433,29.811,55.269,39.283,55.223,36.532,38.308,40.939,120.51,37.641,26.046,3.3726,4.5938,4.6543,4.6542,7.8694,1.8169,1.2458,1.7406,2.7832,0.84899,0.88231,2.6401,4.222,9.954,2.174,0.82308,1.8762,7.2768,36.337,34.225,45.829,62.049,55.205,37.675,15.811,8.7764,9.262,9.4317,73.266,59.183,35.642,46.724,48.918,26.266,39.175,43.001,9.9369,3.7646,1.0579,5.6045,6.7488,1.0932,1.0154,0.92435,2.0209,2.3022,3.1412,0.87357,2.0287,8.2026,0.613,3.8927,6.4582,4.4397,70.312,25.06,191.38,29.811,1.0544,3.2177,20.678,1.9758,1.1167,1.9662,3.0883,207.62
266.84,120.04,58.265,83.564,56.023,37.984,93.336,70.497,29.196,61.087,26.802,11.134,8.1462,3.3571,1.2819,8.8856,52.285,69.639,74.83,30.203,29.218,40.274,47.435,25.752,57.963,50.347,33.982,94.769,68.672,66.224,67.056,69.288,89.34,71.416,57.638,153.04,93.359,72.15,58.218,78.55,67.414,43.998,32.884,69.976,96.641,5.736,14.701,5.7641,5.5902,32.597,13.009,15.306,2.4622,4.4304,11.749,17.578,15.582,10.714,5.7862,1.9047,2.663,5.1379,7.2156,2.4171,14.357,20.935,50.999,79.978,57.78,58.413,48.083,64.776,47.877,73.846,98.299,52.543,186.85,12.124,9.3335,10.071,8.3406,22.773,6.7743,2.8787,6.2305,10.497,16.56,6.006,28.925,27.045,18.004,32.89,9.1675,13.846,1.9764,5.3655,1.8074,2.7753,8.4918,10.012,6.2969,6.0026,8.1318,8.1563,3.2897,7.1427,6.044,5.7683,11.385,13.521,2.0172,3.0945,48.688
183.51,46.84,52.84,51.875,64.722,29.999,24.63,43.158,28.057,31.564,37.24,44.195,29.634,25.911,8.1091,1.6155,2.6412,2.1483,19.4,33.852,39.069,35.819,32.623,35.376,39.439,35.658,32.915,38.359,42.263,44.127,39.402,22.386,66.094,42.447,40.524,73.713,36.137,78.292,73.158,36.922,71.756,30.857,5.2876,8.8445,27.381,3.0926,9.6425,9.9902,11.322,5.6988,6.3175,2.4364,6.1132,6.324,6.2,33.129,50.03,14.017,9.9669,9.6672,8.5493,12.114,6.1482,4.9215,4.7182,44.628,42.071,33.673,27.643,27.481,28.441,29.612,46.999,34.171,25.053,23.666,19.959,25.716,18.578,26.844,38.744,46.6,9.9472,7.333,3.1027,7.1902,8.2996,7.7413,2.0851,26.963,80.911,26.368,31.598,6.9971,1.6633,4.1459,5.845,4.0649,1.8801,1.5856,6.1949,2.5896,7.9901,155.87,2.6181,4.1948,19.485,2.0311,2.1109,4.4432,1.9552,2.0953,214.2
165.36,63.963,33.438,68.992,68.958,87.238,22.437,20.492,21.206,46.43,26.45,213.44,157.91,103.48,24.849,26.497,26.982,24.702,24.992,43.293,30.589,31.103,23.623,21.869,24.335,30.734,15.858,1.1789,52.571,33.231,49.207,30.061,36.257,49.169,47.225,40.772,48.945,32.601,71.635,111.93,30.086,61.063,57.742,34.867,39.845,16.791,18.045,2.6546,3.0943,6.6945,4.3532,3.2387,1.7407,1.7775,2.0235,15.911,31.861,8.9933,12.8,6.3993,18.566,11.051,3.3717,14.973,11.962,29.801,59.691,30.755,28.498,28.812,44.147,48.224,95.92,50.436,35.151,44.628,34.738,30.207,17.72,11.348,2.0752,3.9712,4.6838,3.3461,37.794,28.171,26.526,18.363,14.185,26.74,46.08,2.7416,1.738,1.3912,3.0799,3.9186,2.4089,5.9418,1.0621,1.1039,1.4528,1.5482,1.4644,170.92,12.017,10.12,4.472,8.2277,1.4208,2.9878,6.0666,4.3754,225.47
